run	arm	rep	tick	abs_tick	subject	metric	value
20260916-205005	two	1	16800	823200	clock	year	2
20260916-205005	two	1	16800	823200	clock	tick	16800
20260916-205005	two	1	16800	823200	clock	season	0
20260916-205005	two	1	16800	823200	clock	paused	1
20260916-205005	two	1	16800	823200	clock	fps_cap	1000.0
20260916-205005	two	1	16800	823200	clock	fps_achieved	160
20260916-205005	two	1	16800	823200	clock	gfps_cap	10.0
20260916-205005	two	1	16800	823200	clock	units_active	31
20260916-205005	two	1	16800	823200	clock	popups	0
20260916-205005	two	1	16800	823200	clock	map	1
20260916-205005	two	1	17200	823600	clock	fps_achieved	350
20260916-205005	two	1	17200	823600	clock	units_active	61
20260916-205005	two	1	17200	823600	clock	popups	0
20260916-205005	two	1	17200	823600	clock	paused	1
20260916-205005	two	1	17200	823600	clock	ticks_per_wall_s	125.0
20260916-205005	two	1	17200	823600	139	arrival_species	BIRD_EMU
20260916-205005	two	1	17200	823600	139	arrival_countdown	25436
20260916-205005	two	1	17200	823600	140	arrival_species	BIRD_EMU
20260916-205005	two	1	17200	823600	140	arrival_countdown	20782
20260916-205005	two	1	17200	823600	141	arrival_species	BIRD_EMU
20260916-205005	two	1	17200	823600	141	arrival_countdown	23392
20260916-205005	two	1	17200	823600	142	arrival_species	BIRD_EMU
20260916-205005	two	1	17200	823600	142	arrival_countdown	27066
20260916-205005	two	1	17200	823600	143	arrival_species	BIRD_EMU
20260916-205005	two	1	17200	823600	143	arrival_countdown	28914
20260916-205005	two	1	17200	823600	144	arrival_species	BIRD_EMU
20260916-205005	two	1	17200	823600	144	arrival_countdown	27434
20260916-205005	two	1	17200	823600	145	arrival_species	BIRD_EMU
20260916-205005	two	1	17200	823600	145	arrival_countdown	29585
20260916-205005	two	1	17200	823600	146	arrival_species	BIRD_EMU
20260916-205005	two	1	17200	823600	146	arrival_countdown	22139
20260916-205005	two	1	17200	823600	147	arrival_species	BIRD_EMU
20260916-205005	two	1	17200	823600	147	arrival_countdown	23046
20260916-205005	two	1	17200	823600	148	arrival_species	BIRD_EMU
20260916-205005	two	1	17200	823600	148	arrival_countdown	24456
20260916-205005	two	1	17200	823600	149	arrival_species	CROCODILE_CAVE
20260916-205005	two	1	17200	823600	149	arrival_countdown	29010
20260916-205005	two	1	17200	823600	150	arrival_species	BLIND_CAVE_OGRE
20260916-205005	two	1	17200	823600	150	arrival_countdown	21006
20260916-205005	two	1	17200	823600	151	arrival_species	BLIND_CAVE_OGRE
20260916-205005	two	1	17200	823600	151	arrival_countdown	26982
20260916-205005	two	1	17200	823600	152	arrival_species	BLIND_CAVE_OGRE
20260916-205005	two	1	17200	823600	152	arrival_countdown	26840
20260916-205005	two	1	17200	823600	153	arrival_species	DEMON_4
20260916-205005	two	1	17200	823600	153	arrival_countdown	21505
20260916-205005	two	1	17200	823600	154	arrival_species	DEMON_4
20260916-205005	two	1	17200	823600	154	arrival_countdown	26370
20260916-205005	two	1	17200	823600	155	arrival_species	DEMON_4
20260916-205005	two	1	17200	823600	155	arrival_countdown	21403
20260916-205005	two	1	17200	823600	156	arrival_species	DEMON_4
20260916-205005	two	1	17200	823600	156	arrival_countdown	28641
20260916-205005	two	1	17200	823600	157	arrival_species	DEMON_2
20260916-205005	two	1	17200	823600	157	arrival_countdown	23322
20260916-205005	two	1	17200	823600	158	arrival_species	DEMON_2
20260916-205005	two	1	17200	823600	158	arrival_countdown	22503
20260916-205005	two	1	17200	823600	159	arrival_species	DEMON_2
20260916-205005	two	1	17200	823600	159	arrival_countdown	29266
20260916-205005	two	1	17200	823600	160	arrival_species	DEMON_2
20260916-205005	two	1	17200	823600	160	arrival_countdown	26468
20260916-205005	two	1	17200	823600	161	arrival_species	DEMON_2
20260916-205005	two	1	17200	823600	161	arrival_countdown	24903
20260916-205005	two	1	17200	823600	162	arrival_species	TROGLODYTE
20260916-205005	two	1	17200	823600	162	arrival_countdown	22296
