run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild	mother
20260918-221851	armed	1	16800	823200	126	ELK_BIRD	MALE	30	52	24	29,20,-1,25,-1,21	cavern	26907	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	16800	823200	127	ELK_BIRD	FEMALE	29	50	24	29,20,-1,25,-1,21	cavern	24656	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	16800	823200	128	ELK_BIRD	MALE	29	49	24	29,20,-1,25,-1,21	cavern	22797	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	16800	823200	129	ELK_BIRD	MALE	31	51	24	29,20,-1,25,-1,21	cavern	23452	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	16800	823200	130	ELK_BIRD	MALE	29	51	24	29,20,-1,25,-1,21	cavern	28306	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	16800	823200	131	ELK_BIRD	FEMALE	31	53	24	29,20,-1,25,-1,21	cavern	24331	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	16800	823200	132	ELK_BIRD	FEMALE	27	50	24	29,20,-1,25,-1,21	cavern	26152	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	16800	823200	133	ELK_BIRD	FEMALE	31	51	24	29,20,-1,25,-1,21	cavern	26535	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	16800	823200	134	MAGMA_CRAB	FEMALE	12	165	22	29,20,-1,34,-1,0	deep	27544	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	16800	823200	135	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	deep	26285	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	16800	823200	136	MAGMA_CRAB	FEMALE	8	161	22	29,20,-1,34,-1,0	deep	25307	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	16800	823200	137	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	deep	24994	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	16800	823200	138	MAGMA_CRAB	MALE	12	164	22	29,20,-1,34,-1,0	deep	21557	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	19976	826376	126	ELK_BIRD	MALE	58	67	26	29,20,-1,25,-1,21	cavern	23731	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	19976	826376	127	ELK_BIRD	FEMALE	67	69	26	29,20,-1,25,-1,21	cavern	21480	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	19976	826376	128	ELK_BIRD	MALE	55	69	26	29,20,-1,25,-1,21	cavern	19621	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	19976	826376	129	ELK_BIRD	MALE	57	70	26	29,20,-1,25,-1,21	cavern	20276	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	19976	826376	130	ELK_BIRD	MALE	55	71	26	29,20,-1,25,-1,21	cavern	25130	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	19976	826376	131	ELK_BIRD	FEMALE	56	71	26	29,20,-1,25,-1,21	cavern	21155	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	19976	826376	132	ELK_BIRD	FEMALE	55	70	26	29,20,-1,25,-1,21	cavern	22976	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	19976	826376	133	ELK_BIRD	FEMALE	56	70	26	29,20,-1,25,-1,21	cavern	23359	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	19976	826376	134	MAGMA_CRAB	FEMALE	29	177	20	29,20,-1,34,-1,0	deep	24368	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	19976	826376	135	MAGMA_CRAB	MALE	34	182	20	29,20,-1,34,-1,0	deep	23109	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	19976	826376	136	MAGMA_CRAB	FEMALE	30	182	19	29,20,-1,34,-1,0	deep	22131	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	19976	826376	137	MAGMA_CRAB	MALE	24	189	18	29,20,-1,34,-1,0	deep	21818	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	19976	826376	138	MAGMA_CRAB	MALE	22	189	19	29,20,-1,34,-1,0	deep	18381	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	19976	826376	139	BIRD_KESTREL	FEMALE	69	180	114	29,20,-1,-1,-1,60	surface	18487	0	1	1	0	0	-1	0	1	-1
20260918-221851	armed	1	19976	826376	140	GORLAK	FEMALE	6	151	51	29,20,-1,8,-1,28	cavern	20709	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	19976	826376	141	OLM_GIANT	FEMALE	11	169	31	29,21,-1,13,-1,13	cavern	21308	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	19976	826376	142	DEMON_3	DEFAULT	45	33	8	28,20,-1,44,-1,5	deep	18178	0	1	0	0	0	-1	0	1	-1
20260918-221851	armed	1	19976	826376	143	DEMON_3	DEFAULT	53	25	8	28,20,-1,44,-1,5	deep	18239	0	1	0	0	0	-1	0	1	-1
