run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild	mother
20260921-150212	trickle	1	16800	823200	126	ELK_BIRD	MALE	30	52	24	29,20,-1,25,-1,21	cavern	26907	0	1	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	16800	823200	127	ELK_BIRD	FEMALE	29	50	24	29,20,-1,25,-1,21	cavern	24656	0	1	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	16800	823200	128	ELK_BIRD	MALE	29	49	24	29,20,-1,25,-1,21	cavern	22797	0	1	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	16800	823200	129	ELK_BIRD	MALE	31	51	24	29,20,-1,25,-1,21	cavern	23452	0	1	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	16800	823200	130	ELK_BIRD	MALE	29	51	24	29,20,-1,25,-1,21	cavern	28306	0	1	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	16800	823200	131	ELK_BIRD	FEMALE	31	53	24	29,20,-1,25,-1,21	cavern	24331	0	1	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	16800	823200	132	ELK_BIRD	FEMALE	27	50	24	29,20,-1,25,-1,21	cavern	26152	0	1	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	16800	823200	133	ELK_BIRD	FEMALE	31	51	24	29,20,-1,25,-1,21	cavern	26535	0	1	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	16800	823200	134	MAGMA_CRAB	FEMALE	12	165	22	29,20,-1,34,-1,0	deep	27544	0	1	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	16800	823200	135	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	deep	26285	0	1	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	16800	823200	136	MAGMA_CRAB	FEMALE	8	161	22	29,20,-1,34,-1,0	deep	25307	0	1	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	16800	823200	137	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	deep	24994	0	1	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	16800	823200	138	MAGMA_CRAB	MALE	12	164	22	29,20,-1,34,-1,0	deep	21557	0	1	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	18016	824416	126	ELK_BIRD	MALE	25	48	24	29,20,-1,25,-1,21	cavern	25691	0	0	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	18016	824416	127	ELK_BIRD	FEMALE	30	49	24	29,20,-1,25,-1,21	cavern	23440	0	0	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	18016	824416	128	ELK_BIRD	MALE	34	55	24	29,20,-1,25,-1,21	cavern	21581	0	0	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	18016	824416	129	ELK_BIRD	MALE	35	46	24	29,20,-1,25,-1,21	cavern	22236	0	0	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	18016	824416	130	ELK_BIRD	MALE	34	52	24	29,20,-1,25,-1,21	cavern	27090	0	0	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	18016	824416	131	ELK_BIRD	FEMALE	35	51	24	29,20,-1,25,-1,21	cavern	23115	0	0	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	18016	824416	132	ELK_BIRD	FEMALE	29	47	24	29,20,-1,25,-1,21	cavern	24936	0	0	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	18016	824416	133	ELK_BIRD	FEMALE	32	48	24	29,20,-1,25,-1,21	cavern	25319	0	0	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	18016	824416	134	MAGMA_CRAB	FEMALE	14	166	20	29,20,-1,34,-1,0	deep	26328	0	1	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	18016	824416	135	MAGMA_CRAB	MALE	20	172	20	29,20,-1,34,-1,0	deep	25069	0	1	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	18016	824416	136	MAGMA_CRAB	FEMALE	18	171	22	29,20,-1,34,-1,0	deep	24091	0	1	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	18016	824416	137	MAGMA_CRAB	MALE	13	166	22	29,20,-1,34,-1,0	deep	23778	0	1	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	18016	824416	138	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	deep	20341	0	1	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	18016	824416	139	BIRD_RAVEN	FEMALE	68	187	111	29,20,-1,-1,-1,53	surface	19134	0	0	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	18016	824416	140	BIRD_RAVEN	FEMALE	75	184	114	29,20,-1,-1,-1,53	surface	28721	0	0	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	18016	824416	141	TROGLODYTE	MALE	147	13	49	29,20,-1,8,-1,19	cavern	21633	0	1	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	18016	824416	142	TROGLODYTE	FEMALE	161	14	45	29,20,-1,8,-1,19	cavern	22823	0	1	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	18016	824416	143	TROGLODYTE	MALE	152	7	48	29,20,-1,8,-1,19	cavern	27434	0	1	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	18016	824416	144	TROGLODYTE	FEMALE	153	4	47	29,20,-1,8,-1,19	cavern	20156	0	1	0	0	0	-1	0	1	-1
20260921-150212	trickle	1	18016	824416	145	TROGLODYTE	FEMALE	159	3	45	29,20,-1,8,-1,19	cavern	26258	0	1	0	0	0	-1	0	1	-1
