run	arm	rep	tick	abs_tick	subject	metric	value
20260922-004339	raven	1	16800	823200	clock	year	2
20260922-004339	raven	1	16800	823200	clock	tick	16800
20260922-004339	raven	1	16800	823200	clock	season	0
20260922-004339	raven	1	16800	823200	clock	paused	1
20260922-004339	raven	1	16800	823200	clock	fps_cap	1000.0
20260922-004339	raven	1	16800	823200	clock	fps_achieved	26
20260922-004339	raven	1	16800	823200	clock	gfps_cap	10.0
20260922-004339	raven	1	16800	823200	clock	units_active	31
20260922-004339	raven	1	16800	823200	clock	popups	0
20260922-004339	raven	1	16800	823200	clock	map	1
20260922-004339	raven	1	16846	823246	clock	fps_achieved	1
20260922-004339	raven	1	16846	823246	clock	units_active	46
20260922-004339	raven	1	16846	823246	clock	popups	0
20260922-004339	raven	1	16846	823246	clock	paused	0
20260922-004339	raven	1	16846	823246	clock	ticks_per_wall_s	0.1
20260922-004339	raven	1	16846	823246	126	countdown	26846
20260922-004339	raven	1	16846	823246	126	flag_src	1
20260922-004339	raven	1	16846	823246	127	countdown	24595
20260922-004339	raven	1	16846	823246	127	flag_src	1
20260922-004339	raven	1	16846	823246	128	countdown	22736
20260922-004339	raven	1	16846	823246	128	flag_src	1
20260922-004339	raven	1	16846	823246	129	countdown	23391
20260922-004339	raven	1	16846	823246	129	flag_src	1
20260922-004339	raven	1	16846	823246	130	countdown	28245
20260922-004339	raven	1	16846	823246	130	flag_src	1
20260922-004339	raven	1	16846	823246	131	countdown	24270
20260922-004339	raven	1	16846	823246	131	flag_src	1
20260922-004339	raven	1	16846	823246	132	countdown	26091
20260922-004339	raven	1	16846	823246	132	flag_src	1
20260922-004339	raven	1	16846	823246	133	countdown	26474
20260922-004339	raven	1	16846	823246	133	flag_src	1
20260922-004339	raven	1	16846	823246	134	countdown	27483
20260922-004339	raven	1	16846	823246	134	flag_src	1
20260922-004339	raven	1	16846	823246	135	countdown	26224
20260922-004339	raven	1	16846	823246	135	flag_src	1
20260922-004339	raven	1	16846	823246	136	countdown	25246
20260922-004339	raven	1	16846	823246	136	flag_src	1
20260922-004339	raven	1	16846	823246	137	countdown	24933
20260922-004339	raven	1	16846	823246	137	flag_src	1
20260922-004339	raven	1	16846	823246	138	countdown	21496
20260922-004339	raven	1	16846	823246	138	flag_src	1
20260922-004339	raven	1	17959	824359	clock	fps_achieved	159
20260922-004339	raven	1	17959	824359	clock	units_active	50
20260922-004339	raven	1	17959	824359	clock	popups	0
20260922-004339	raven	1	17959	824359	clock	paused	1
20260922-004339	raven	1	17959	824359	clock	ticks_per_wall_s	219.8
20260922-004339	raven	1	17959	824359	139	arrival_species	BIRD_RAVEN
20260922-004339	raven	1	17959	824359	139	arrival_countdown	25058
20260922-004339	raven	1	17959	824359	140	arrival_species	BIRD_RAVEN
20260922-004339	raven	1	17959	824359	140	arrival_countdown	20377
20260922-004339	raven	1	17959	824359	141	arrival_species	TROGLODYTE
20260922-004339	raven	1	17959	824359	141	arrival_countdown	22041
