run	arm	rep	tick	abs_tick	subject	metric	value
20260918-163512	ceiling_12	1	16800	823200	clock	year	2
20260918-163512	ceiling_12	1	16800	823200	clock	tick	16800
20260918-163512	ceiling_12	1	16800	823200	clock	season	0
20260918-163512	ceiling_12	1	16800	823200	clock	paused	1
20260918-163512	ceiling_12	1	16800	823200	clock	fps_cap	1000.0
20260918-163512	ceiling_12	1	16800	823200	clock	fps_achieved	131
20260918-163512	ceiling_12	1	16800	823200	clock	gfps_cap	10.0
20260918-163512	ceiling_12	1	16800	823200	clock	units_active	31
20260918-163512	ceiling_12	1	16800	823200	clock	popups	0
20260918-163512	ceiling_12	1	16800	823200	clock	map	1
20260918-163512	ceiling_12	1	19944	826344	clock	fps_achieved	290
20260918-163512	ceiling_12	1	19944	826344	clock	units_active	52
20260918-163512	ceiling_12	1	19944	826344	clock	popups	0
20260918-163512	ceiling_12	1	19944	826344	clock	paused	1
20260918-163512	ceiling_12	1	19944	826344	clock	ticks_per_wall_s	199.5
20260918-163512	ceiling_12	1	19944	826344	139	arrival_species	BIRD_OWL_GREAT_HORNED
20260918-163512	ceiling_12	1	19944	826344	139	arrival_countdown	18422
20260918-163512	ceiling_12	1	19944	826344	140	arrival_species	OLM_GIANT
20260918-163512	ceiling_12	1	19944	826344	140	arrival_countdown	24531
20260918-163512	ceiling_12	1	19944	826344	141	arrival_species	DEMON_4
20260918-163512	ceiling_12	1	19944	826344	141	arrival_countdown	25746
20260918-163512	ceiling_12	1	19944	826344	142	arrival_species	BIRD_KESTREL
20260918-163512	ceiling_12	1	19944	826344	142	arrival_countdown	21996
20260918-163512	ceiling_12	1	19944	826344	143	arrival_species	BIRD_SWALLOW_CAVE_GIANT
20260918-163512	ceiling_12	1	19944	826344	143	arrival_countdown	24337
20260918-163512	ceiling_12	1	19944	826344	144	arrival_species	CROCODILE_CAVE
20260918-163512	ceiling_12	1	19944	826344	144	arrival_countdown	25297
20260918-163512	ceiling_12	1	19944	826344	145	arrival_species	DEMON_3
20260918-163512	ceiling_12	1	19944	826344	145	arrival_countdown	23112
20260918-163512	ceiling_12	1	19944	826344	146	arrival_species	DEMON_3
20260918-163512	ceiling_12	1	19944	826344	146	arrival_countdown	17538
20260918-163512	ceiling_12	1	19944	826344	147	arrival_species	DEMON_3
20260918-163512	ceiling_12	1	19944	826344	147	arrival_countdown	17251
20260918-163512	ceiling_12	1	19944	826344	148	arrival_species	DEMON_3
20260918-163512	ceiling_12	1	19944	826344	148	arrival_countdown	23995
20260918-163512	ceiling_12	1	19944	826344	149	arrival_species	JABBERER
20260918-163512	ceiling_12	1	19944	826344	149	arrival_countdown	24464
20260918-163512	ceiling_12	1	19944	826344	150	arrival_species	BIRD_RAVEN
20260918-163512	ceiling_12	1	19944	826344	150	arrival_countdown	21703
20260918-163512	ceiling_12	1	19944	826344	151	arrival_species	BIRD_RAVEN
20260918-163512	ceiling_12	1	19944	826344	151	arrival_countdown	23189
20260918-163512	ceiling_12	1	19944	826344	152	arrival_species	BIRD_RAVEN
20260918-163512	ceiling_12	1	19944	826344	152	arrival_countdown	22353
20260918-163512	ceiling_12	1	19944	826344	153	arrival_species	BIRD_RAVEN
20260918-163512	ceiling_12	1	19944	826344	153	arrival_countdown	20598
20260918-163512	ceiling_12	1	19944	826344	154	arrival_species	BIRD_RAVEN
20260918-163512	ceiling_12	1	19944	826344	154	arrival_countdown	22944
20260918-163512	ceiling_12	1	19944	826344	155	arrival_species	BIRD_RAVEN
20260918-163512	ceiling_12	1	19944	826344	155	arrival_countdown	20488
20260918-163512	ceiling_12	1	19944	826344	156	arrival_species	BIRD_RAVEN
20260918-163512	ceiling_12	1	19944	826344	156	arrival_countdown	21373
20260918-163512	ceiling_12	1	19944	826344	157	arrival_species	BIRD_RAVEN
20260918-163512	ceiling_12	1	19944	826344	157	arrival_countdown	21730
20260918-163512	ceiling_12	1	19944	826344	158	arrival_species	BIRD_RAVEN
20260918-163512	ceiling_12	1	19944	826344	158	arrival_countdown	22742
20260918-163512	ceiling_12	1	19944	826344	159	arrival_species	BIRD_RAVEN
20260918-163512	ceiling_12	1	19944	826344	159	arrival_countdown	21079
20260918-163512	ceiling_12	1	19944	826344	126	countdown	23763
20260918-163512	ceiling_12	1	19944	826344	126	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	127	countdown	21512
20260918-163512	ceiling_12	1	19944	826344	127	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	128	countdown	19653
20260918-163512	ceiling_12	1	19944	826344	128	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	129	countdown	20308
20260918-163512	ceiling_12	1	19944	826344	129	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	130	countdown	25162
20260918-163512	ceiling_12	1	19944	826344	130	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	131	countdown	21187
20260918-163512	ceiling_12	1	19944	826344	131	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	132	countdown	23008
20260918-163512	ceiling_12	1	19944	826344	132	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	133	countdown	23391
20260918-163512	ceiling_12	1	19944	826344	133	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	134	countdown	24400
20260918-163512	ceiling_12	1	19944	826344	134	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	135	countdown	23141
20260918-163512	ceiling_12	1	19944	826344	135	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	136	countdown	22163
20260918-163512	ceiling_12	1	19944	826344	136	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	137	countdown	21850
20260918-163512	ceiling_12	1	19944	826344	137	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	138	countdown	18413
20260918-163512	ceiling_12	1	19944	826344	138	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	139	countdown	18422
20260918-163512	ceiling_12	1	19944	826344	139	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	140	countdown	24531
20260918-163512	ceiling_12	1	19944	826344	140	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	141	countdown	25746
20260918-163512	ceiling_12	1	19944	826344	141	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	142	countdown	21996
20260918-163512	ceiling_12	1	19944	826344	142	flag_src	0
20260918-163512	ceiling_12	1	19944	826344	143	countdown	24337
20260918-163512	ceiling_12	1	19944	826344	143	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	144	countdown	25297
20260918-163512	ceiling_12	1	19944	826344	144	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	145	countdown	23112
20260918-163512	ceiling_12	1	19944	826344	145	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	146	countdown	17538
20260918-163512	ceiling_12	1	19944	826344	146	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	147	countdown	17251
20260918-163512	ceiling_12	1	19944	826344	147	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	148	countdown	23995
20260918-163512	ceiling_12	1	19944	826344	148	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	149	countdown	24464
20260918-163512	ceiling_12	1	19944	826344	149	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	150	countdown	21703
20260918-163512	ceiling_12	1	19944	826344	150	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	151	countdown	23189
20260918-163512	ceiling_12	1	19944	826344	151	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	152	countdown	22353
20260918-163512	ceiling_12	1	19944	826344	152	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	153	countdown	20598
20260918-163512	ceiling_12	1	19944	826344	153	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	154	countdown	22944
20260918-163512	ceiling_12	1	19944	826344	154	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	155	countdown	20488
20260918-163512	ceiling_12	1	19944	826344	155	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	156	countdown	21373
20260918-163512	ceiling_12	1	19944	826344	156	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	157	countdown	21730
20260918-163512	ceiling_12	1	19944	826344	157	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	158	countdown	22742
20260918-163512	ceiling_12	1	19944	826344	158	flag_src	1
20260918-163512	ceiling_12	1	19944	826344	159	countdown	21079
20260918-163512	ceiling_12	1	19944	826344	159	flag_src	1
20260918-163512	ceiling_12	1	23015	829415	clock	fps_achieved	323
20260918-163512	ceiling_12	1	23015	829415	clock	units_active	52
20260918-163512	ceiling_12	1	23015	829415	clock	popups	0
20260918-163512	ceiling_12	1	23015	829415	clock	paused	1
20260918-163512	ceiling_12	1	23015	829415	clock	ticks_per_wall_s	266.8
20260918-163512	ceiling_12	1	23015	829415	126	countdown	20692
20260918-163512	ceiling_12	1	23015	829415	126	flag_src	1
20260918-163512	ceiling_12	1	23015	829415	127	countdown	18441
20260918-163512	ceiling_12	1	23015	829415	127	flag_src	1
20260918-163512	ceiling_12	1	23015	829415	128	countdown	16582
20260918-163512	ceiling_12	1	23015	829415	128	flag_src	1
20260918-163512	ceiling_12	1	23015	829415	129	countdown	17237
