run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild	mother
20260917-183004	feature_min_raised	1	16801	2032801	168	FISH_STINGRAY	FEMALE	31	103	93	16,23,0,-1,-1,6	feature	25310	0	1	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	16801	2032801	169	RIVER OTTER	MALE	11	143	93	16,23,0,-1,-1,3	feature	26595	0	1	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	16801	2032801	170	RIVER OTTER	MALE	11	146	93	16,23,0,-1,-1,3	feature	21284	0	1	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	16801	2032801	171	RIVER OTTER	MALE	11	144	93	16,23,0,-1,-1,3	feature	26866	0	1	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	16801	2032801	172	HIPPO	MALE	84	110	93	16,23,0,-1,-1,2	feature	24717	0	1	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	16801	2032801	173	HIPPO	MALE	86	110	93	16,23,0,-1,-1,2	feature	21710	0	1	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	16801	2032801	174	HIPPO	MALE	88	111	93	16,23,0,-1,-1,2	feature	26623	0	1	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	16801	2032801	175	HIPPO	FEMALE	85	110	93	16,23,0,-1,-1,2	feature	21636	0	1	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	16801	2032801	176	HIPPO	MALE	84	110	93	16,23,0,-1,-1,2	feature	29744	0	1	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	16801	2032801	177	HIPPO	FEMALE	87	109	93	16,23,0,-1,-1,2	feature	24862	0	1	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	16801	2032801	178	FISH_CARP	FEMALE	136	93	93	16,23,0,-1,-1,5	feature	23257	0	1	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	16801	2032801	179	FISH_CARP	FEMALE	137	93	93	16,23,0,-1,-1,5	feature	25602	0	1	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	16801	2032801	180	FISH_CARP	FEMALE	134	92	93	16,23,0,-1,-1,5	feature	25820	0	1	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	16801	2032801	181	FISH_CARP	MALE	134	93	93	16,23,0,-1,-1,5	feature	21126	0	1	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	16801	2032801	182	FISH_CARP	FEMALE	137	94	93	16,23,0,-1,-1,5	feature	26033	0	1	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	16801	2032801	183	FISH_CARP	MALE	133	91	93	16,23,0,-1,-1,5	feature	21680	0	1	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	16801	2032801	184	FISH_CARP	MALE	133	91	93	16,23,0,-1,-1,5	feature	26048	0	1	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	16801	2032801	185	FISH_CARP	MALE	137	91	93	16,23,0,-1,-1,5	feature	24325	0	1	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	16801	2032801	186	FISH_CARP	MALE	136	92	93	16,23,0,-1,-1,5	feature	21883	0	1	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	16801	2032801	187	FISH_STINGRAY	FEMALE	109	106	93	16,23,0,-1,-1,6	feature	21665	0	1	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	16801	2032801	188	ALLIGATOR	MALE	150	87	93	16,23,0,-1,-1,0	feature	21684	0	1	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	16801	2032801	189	ALLIGATOR	MALE	149	88	93	16,23,0,-1,-1,0	feature	27390	0	1	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	17939	2033939	168	FISH_STINGRAY	FEMALE	32	104	93	16,23,0,-1,-1,6	feature	24172	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	17939	2033939	169	RIVER OTTER	MALE	21	147	94	16,23,0,-1,-1,3	feature	25457	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	17939	2033939	170	RIVER OTTER	MALE	25	151	94	16,23,0,-1,-1,3	feature	20146	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	17939	2033939	171	RIVER OTTER	MALE	17	165	94	16,23,0,-1,-1,3	feature	25728	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	17939	2033939	172	HIPPO	MALE	81	119	94	16,23,0,-1,-1,2	feature	23579	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	17939	2033939	173	HIPPO	MALE	86	121	94	16,23,0,-1,-1,2	feature	20572	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	17939	2033939	174	HIPPO	MALE	91	115	94	16,23,0,-1,-1,2	feature	25485	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	17939	2033939	175	HIPPO	FEMALE	85	110	93	16,23,0,-1,-1,2	feature	20498	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	17939	2033939	176	HIPPO	MALE	84	110	93	16,23,0,-1,-1,2	feature	28606	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	17939	2033939	177	HIPPO	FEMALE	87	109	93	16,23,0,-1,-1,2	feature	23724	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	17939	2033939	178	FISH_CARP	FEMALE	120	94	93	16,23,0,-1,-1,5	feature	22119	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	17939	2033939	179	FISH_CARP	FEMALE	128	94	93	16,23,0,-1,-1,5	feature	24464	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	17939	2033939	180	FISH_CARP	FEMALE	130	94	93	16,23,0,-1,-1,5	feature	24682	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	17939	2033939	181	FISH_CARP	MALE	134	93	93	16,23,0,-1,-1,5	feature	19988	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	17939	2033939	182	FISH_CARP	FEMALE	137	94	93	16,23,0,-1,-1,5	feature	24895	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	17939	2033939	183	FISH_CARP	MALE	137	93	93	16,23,0,-1,-1,5	feature	20542	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	17939	2033939	184	FISH_CARP	MALE	136	94	93	16,23,0,-1,-1,5	feature	24910	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	17939	2033939	185	FISH_CARP	MALE	137	94	93	16,23,0,-1,-1,5	feature	23187	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	17939	2033939	186	FISH_CARP	MALE	136	92	93	16,23,0,-1,-1,5	feature	20745	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	17939	2033939	187	FISH_STINGRAY	FEMALE	111	105	93	16,23,0,-1,-1,6	feature	20527	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	17939	2033939	188	ALLIGATOR	MALE	144	96	94	16,23,0,-1,-1,0	feature	20546	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	17939	2033939	189	ALLIGATOR	MALE	145	92	93	16,23,0,-1,-1,0	feature	26252	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	19105	2035105	168	FISH_STINGRAY	FEMALE	47	98	93	16,23,0,-1,-1,6	feature	23006	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	19105	2035105	169	RIVER OTTER	MALE	31	120	93	16,23,0,-1,-1,3	feature	24291	0	0	0	0	0	-1	0	1	-1
20260917-183004	feature_min_raised	1	19105	2035105	170	RIVER OTTER	MALE	28	120	93	16,23,0,-1,-1,3	feature	18980	0	0	0	0	0	-1	0	1	-1
