run	arm	rep	tick	abs_tick	subject	metric	value
20260916-205951	loop	1	16800	823200	clock	year	2
20260916-205951	loop	1	16800	823200	clock	tick	16800
20260916-205951	loop	1	16800	823200	clock	season	0
20260916-205951	loop	1	16800	823200	clock	paused	1
20260916-205951	loop	1	16800	823200	clock	fps_cap	1000.0
20260916-205951	loop	1	16800	823200	clock	fps_achieved	147
20260916-205951	loop	1	16800	823200	clock	gfps_cap	10.0
20260916-205951	loop	1	16800	823200	clock	units_active	31
20260916-205951	loop	1	16800	823200	clock	popups	0
20260916-205951	loop	1	16800	823200	clock	map	1
20260916-205951	loop	1	17218	823618	clock	fps_achieved	332
20260916-205951	loop	1	17218	823618	clock	units_active	50
20260916-205951	loop	1	17218	823618	clock	popups	0
20260916-205951	loop	1	17218	823618	clock	paused	1
20260916-205951	loop	1	17218	823618	clock	ticks_per_wall_s	127.6
20260916-205951	loop	1	17218	823618	139	arrival_species	KANGAROO
20260916-205951	loop	1	17218	823618	139	arrival_countdown	22278
20260916-205951	loop	1	17218	823618	140	arrival_species	KANGAROO
20260916-205951	loop	1	17218	823618	140	arrival_countdown	25618
20260916-205951	loop	1	17218	823618	141	arrival_species	TROLL
20260916-205951	loop	1	17218	823618	141	arrival_countdown	25802
20260916-205951	loop	1	17218	823618	142	arrival_species	CROCODILE_CAVE
20260916-205951	loop	1	17218	823618	142	arrival_countdown	24832
20260916-205951	loop	1	17218	823618	143	arrival_species	DEMON_3
20260916-205951	loop	1	17218	823618	143	arrival_countdown	22389
20260916-205951	loop	1	17218	823618	144	arrival_species	DEMON_3
20260916-205951	loop	1	17218	823618	144	arrival_countdown	24322
20260916-205951	loop	1	17218	823618	145	arrival_species	DEMON_3
20260916-205951	loop	1	17218	823618	145	arrival_countdown	21020
20260916-205951	loop	1	17218	823618	146	arrival_species	WOMBAT
20260916-205951	loop	1	17218	823618	146	arrival_countdown	26675
20260916-205951	loop	1	17218	823618	147	arrival_species	GORLAK
20260916-205951	loop	1	17218	823618	147	arrival_countdown	24873
20260916-205951	loop	1	17218	823618	148	arrival_species	TROGLODYTE
20260916-205951	loop	1	17218	823618	148	arrival_countdown	21446
20260916-205951	loop	1	17218	823618	149	arrival_species	TROGLODYTE
20260916-205951	loop	1	17218	823618	149	arrival_countdown	24363
20260916-205951	loop	1	17218	823618	150	arrival_species	TROGLODYTE
20260916-205951	loop	1	17218	823618	150	arrival_countdown	22962
20260916-205951	loop	1	17218	823618	151	arrival_species	TROGLODYTE
20260916-205951	loop	1	17218	823618	151	arrival_countdown	23145
20260916-205951	loop	1	17218	823618	152	arrival_species	TROGLODYTE
20260916-205951	loop	1	17218	823618	152	arrival_countdown	23728
20260916-205951	loop	1	17218	823618	157	arrival_species	DEMON_4
20260916-205951	loop	1	17218	823618	157	arrival_countdown	23718
20260916-205951	loop	1	17218	823618	126	countdown	26489
20260916-205951	loop	1	17218	823618	126	flag_src	1
20260916-205951	loop	1	17218	823618	127	countdown	24238
20260916-205951	loop	1	17218	823618	127	flag_src	1
20260916-205951	loop	1	17218	823618	128	countdown	22379
20260916-205951	loop	1	17218	823618	128	flag_src	1
20260916-205951	loop	1	17218	823618	129	countdown	23034
20260916-205951	loop	1	17218	823618	129	flag_src	1
20260916-205951	loop	1	17218	823618	130	countdown	27888
20260916-205951	loop	1	17218	823618	130	flag_src	1
20260916-205951	loop	1	17218	823618	131	countdown	23913
20260916-205951	loop	1	17218	823618	131	flag_src	1
20260916-205951	loop	1	17218	823618	132	countdown	25734
20260916-205951	loop	1	17218	823618	132	flag_src	1
20260916-205951	loop	1	17218	823618	133	countdown	26117
20260916-205951	loop	1	17218	823618	133	flag_src	1
20260916-205951	loop	1	17218	823618	134	countdown	27126
20260916-205951	loop	1	17218	823618	134	flag_src	1
20260916-205951	loop	1	17218	823618	135	countdown	25867
20260916-205951	loop	1	17218	823618	135	flag_src	1
20260916-205951	loop	1	17218	823618	136	countdown	24889
20260916-205951	loop	1	17218	823618	136	flag_src	1
20260916-205951	loop	1	17218	823618	137	countdown	24576
20260916-205951	loop	1	17218	823618	137	flag_src	1
20260916-205951	loop	1	17218	823618	138	countdown	21139
20260916-205951	loop	1	17218	823618	138	flag_src	1
20260916-205951	loop	1	17218	823618	139	countdown	22278
20260916-205951	loop	1	17218	823618	139	flag_src	1
20260916-205951	loop	1	17218	823618	140	countdown	25618
20260916-205951	loop	1	17218	823618	140	flag_src	1
20260916-205951	loop	1	17218	823618	141	countdown	25802
20260916-205951	loop	1	17218	823618	141	flag_src	1
20260916-205951	loop	1	17218	823618	142	countdown	24832
20260916-205951	loop	1	17218	823618	142	flag_src	1
20260916-205951	loop	1	17218	823618	143	countdown	22389
20260916-205951	loop	1	17218	823618	143	flag_src	1
20260916-205951	loop	1	17218	823618	144	countdown	24322
20260916-205951	loop	1	17218	823618	144	flag_src	1
20260916-205951	loop	1	17218	823618	145	countdown	21020
20260916-205951	loop	1	17218	823618	145	flag_src	1
20260916-205951	loop	1	17218	823618	146	countdown	26675
20260916-205951	loop	1	17218	823618	146	flag_src	1
20260916-205951	loop	1	17218	823618	147	countdown	24873
20260916-205951	loop	1	17218	823618	147	flag_src	1
20260916-205951	loop	1	17218	823618	148	countdown	21446
20260916-205951	loop	1	17218	823618	148	flag_src	1
20260916-205951	loop	1	17218	823618	149	countdown	24363
20260916-205951	loop	1	17218	823618	149	flag_src	1
20260916-205951	loop	1	17218	823618	150	countdown	22962
20260916-205951	loop	1	17218	823618	150	flag_src	1
20260916-205951	loop	1	17218	823618	151	countdown	23145
20260916-205951	loop	1	17218	823618	151	flag_src	1
20260916-205951	loop	1	17218	823618	152	countdown	23728
20260916-205951	loop	1	17218	823618	152	flag_src	1
20260916-205951	loop	1	17218	823618	157	countdown	23718
20260916-205951	loop	1	17218	823618	157	flag_src	1
20260916-205951	loop	1	17616	824016	clock	fps_achieved	799
20260916-205951	loop	1	17616	824016	clock	units_active	61
20260916-205951	loop	1	17616	824016	clock	popups	0
20260916-205951	loop	1	17616	824016	clock	paused	1
20260916-205951	loop	1	17616	824016	clock	ticks_per_wall_s	262.6
20260916-205951	loop	1	17616	824016	153	arrival_species	TROGLODYTE
20260916-205951	loop	1	17616	824016	153	arrival_countdown	22789
20260916-205951	loop	1	17616	824016	154	arrival_species	TROGLODYTE
20260916-205951	loop	1	17616	824016	154	arrival_countdown	23619
20260916-205951	loop	1	17616	824016	155	arrival_species	TROGLODYTE
20260916-205951	loop	1	17616	824016	155	arrival_countdown	22790
20260916-205951	loop	1	17616	824016	158	arrival_species	DINGO
20260916-205951	loop	1	17616	824016	158	arrival_countdown	20990
20260916-205951	loop	1	17616	824016	159	arrival_species	DINGO
20260916-205951	loop	1	17616	824016	159	arrival_countdown	27245
20260916-205951	loop	1	17616	824016	160	arrival_species	DINGO
20260916-205951	loop	1	17616	824016	160	arrival_countdown	22202
20260916-205951	loop	1	17616	824016	161	arrival_species	DINGO
20260916-205951	loop	1	17616	824016	161	arrival_countdown	29222
20260916-205951	loop	1	17616	824016	162	arrival_species	DINGO
20260916-205951	loop	1	17616	824016	162	arrival_countdown	27904
20260916-205951	loop	1	17616	824016	163	arrival_species	DINGO
20260916-205951	loop	1	17616	824016	163	arrival_countdown	20317
20260916-205951	loop	1	17616	824016	164	arrival_species	DINGO
20260916-205951	loop	1	17616	824016	164	arrival_countdown	27450
20260916-205951	loop	1	17616	824016	165	arrival_species	DINGO
20260916-205951	loop	1	17616	824016	165	arrival_countdown	29621
20260916-205951	loop	1	17616	824016	166	arrival_species	DINGO
20260916-205951	loop	1	17616	824016	166	arrival_countdown	23098
20260916-205951	loop	1	17616	824016	167	arrival_species	DINGO
20260916-205951	loop	1	17616	824016	167	arrival_countdown	23175
20260916-205951	loop	1	17616	824016	168	arrival_species	DINGO
20260916-205951	loop	1	17616	824016	168	arrival_countdown	24064
20260916-205951	loop	1	17616	824016	126	countdown	26090
20260916-205951	loop	1	17616	824016	126	flag_src	1
20260916-205951	loop	1	17616	824016	127	countdown	23840
20260916-205951	loop	1	17616	824016	127	flag_src	1
20260916-205951	loop	1	17616	824016	128	countdown	21981
20260916-205951	loop	1	17616	824016	128	flag_src	1
20260916-205951	loop	1	17616	824016	129	countdown	22636
20260916-205951	loop	1	17616	824016	129	flag_src	1
20260916-205951	loop	1	17616	824016	130	countdown	27490
20260916-205951	loop	1	17616	824016	130	flag_src	1
20260916-205951	loop	1	17616	824016	131	countdown	23515
20260916-205951	loop	1	17616	824016	131	flag_src	1
20260916-205951	loop	1	17616	824016	132	countdown	25336
20260916-205951	loop	1	17616	824016	132	flag_src	1
20260916-205951	loop	1	17616	824016	133	countdown	25719
20260916-205951	loop	1	17616	824016	133	flag_src	1
20260916-205951	loop	1	17616	824016	134	countdown	26728
20260916-205951	loop	1	17616	824016	134	flag_src	1
20260916-205951	loop	1	17616	824016	135	countdown	25469
20260916-205951	loop	1	17616	824016	135	flag_src	1
20260916-205951	loop	1	17616	824016	136	countdown	24491
20260916-205951	loop	1	17616	824016	136	flag_src	1
20260916-205951	loop	1	17616	824016	137	countdown	24178
20260916-205951	loop	1	17616	824016	137	flag_src	1
20260916-205951	loop	1	17616	824016	138	countdown	20741
20260916-205951	loop	1	17616	824016	138	flag_src	1
20260916-205951	loop	1	17616	824016	139	countdown	21880
20260916-205951	loop	1	17616	824016	139	flag_src	0
20260916-205951	loop	1	17616	824016	140	countdown	25220
20260916-205951	loop	1	17616	824016	140	flag_src	0
20260916-205951	loop	1	17616	824016	141	countdown	25404
20260916-205951	loop	1	17616	824016	141	flag_src	1
20260916-205951	loop	1	17616	824016	142	countdown	24434
20260916-205951	loop	1	17616	824016	142	flag_src	1
20260916-205951	loop	1	17616	824016	143	countdown	21991
20260916-205951	loop	1	17616	824016	143	flag_src	1
20260916-205951	loop	1	17616	824016	144	countdown	23924
20260916-205951	loop	1	17616	824016	144	flag_src	1
20260916-205951	loop	1	17616	824016	145	countdown	20622
20260916-205951	loop	1	17616	824016	145	flag_src	1
20260916-205951	loop	1	17616	824016	146	countdown	26277
20260916-205951	loop	1	17616	824016	146	flag_src	0
20260916-205951	loop	1	17616	824016	147	countdown	24475
20260916-205951	loop	1	17616	824016	147	flag_src	1
20260916-205951	loop	1	17616	824016	148	countdown	21048
20260916-205951	loop	1	17616	824016	148	flag_src	1
20260916-205951	loop	1	17616	824016	149	countdown	23965
20260916-205951	loop	1	17616	824016	149	flag_src	1
20260916-205951	loop	1	17616	824016	150	countdown	22564
20260916-205951	loop	1	17616	824016	150	flag_src	1
20260916-205951	loop	1	17616	824016	151	countdown	22747
20260916-205951	loop	1	17616	824016	151	flag_src	1
20260916-205951	loop	1	17616	824016	152	countdown	23330
20260916-205951	loop	1	17616	824016	152	flag_src	1
20260916-205951	loop	1	17616	824016	153	countdown	22789
20260916-205951	loop	1	17616	824016	153	flag_src	1
20260916-205951	loop	1	17616	824016	154	countdown	23619
20260916-205951	loop	1	17616	824016	154	flag_src	1
20260916-205951	loop	1	17616	824016	155	countdown	22790
20260916-205951	loop	1	17616	824016	155	flag_src	1
20260916-205951	loop	1	17616	824016	157	countdown	23320
20260916-205951	loop	1	17616	824016	157	flag_src	1
20260916-205951	loop	1	17616	824016	158	countdown	20990
20260916-205951	loop	1	17616	824016	158	flag_src	1
20260916-205951	loop	1	17616	824016	159	countdown	27245
20260916-205951	loop	1	17616	824016	159	flag_src	1
20260916-205951	loop	1	17616	824016	160	countdown	22202
20260916-205951	loop	1	17616	824016	160	flag_src	1
20260916-205951	loop	1	17616	824016	161	countdown	29222
20260916-205951	loop	1	17616	824016	161	flag_src	1
20260916-205951	loop	1	17616	824016	162	countdown	27904
20260916-205951	loop	1	17616	824016	162	flag_src	1
20260916-205951	loop	1	17616	824016	163	countdown	20317
20260916-205951	loop	1	17616	824016	163	flag_src	1
20260916-205951	loop	1	17616	824016	164	countdown	27450
20260916-205951	loop	1	17616	824016	164	flag_src	1
20260916-205951	loop	1	17616	824016	165	countdown	29621
20260916-205951	loop	1	17616	824016	165	flag_src	1
20260916-205951	loop	1	17616	824016	166	countdown	23098
20260916-205951	loop	1	17616	824016	166	flag_src	1
20260916-205951	loop	1	17616	824016	167	countdown	23175
20260916-205951	loop	1	17616	824016	167	flag_src	1
20260916-205951	loop	1	17616	824016	168	countdown	24064
20260916-205951	loop	1	17616	824016	168	flag_src	1
20260916-205951	loop	1	17964	824364	clock	fps_achieved	802
20260916-205951	loop	1	17964	824364	clock	units_active	61
20260916-205951	loop	1	17964	824364	clock	popups	0
20260916-205951	loop	1	17964	824364	clock	paused	1
20260916-205951	loop	1	17964	824364	clock	ticks_per_wall_s	233.2
20260916-205951	loop	1	17964	824364	156	arrival_species	TROGLODYTE
