run	arm	rep	tick	abs_tick	id	species	caste	x	y	z	ref6	layer	countdown	vanish	flag_src	flag_nf	dead	inactive	civ	tame	wild	mother
20260921-131819	steady	1	16800	823200	126	ELK_BIRD	MALE	30	52	24	29,20,-1,25,-1,21	cavern	26907	0	1	0	0	0	-1	0	1	-1
20260921-131819	steady	1	16800	823200	127	ELK_BIRD	FEMALE	29	50	24	29,20,-1,25,-1,21	cavern	24656	0	1	0	0	0	-1	0	1	-1
20260921-131819	steady	1	16800	823200	128	ELK_BIRD	MALE	29	49	24	29,20,-1,25,-1,21	cavern	22797	0	1	0	0	0	-1	0	1	-1
20260921-131819	steady	1	16800	823200	129	ELK_BIRD	MALE	31	51	24	29,20,-1,25,-1,21	cavern	23452	0	1	0	0	0	-1	0	1	-1
20260921-131819	steady	1	16800	823200	130	ELK_BIRD	MALE	29	51	24	29,20,-1,25,-1,21	cavern	28306	0	1	0	0	0	-1	0	1	-1
20260921-131819	steady	1	16800	823200	131	ELK_BIRD	FEMALE	31	53	24	29,20,-1,25,-1,21	cavern	24331	0	1	0	0	0	-1	0	1	-1
20260921-131819	steady	1	16800	823200	132	ELK_BIRD	FEMALE	27	50	24	29,20,-1,25,-1,21	cavern	26152	0	1	0	0	0	-1	0	1	-1
20260921-131819	steady	1	16800	823200	133	ELK_BIRD	FEMALE	31	51	24	29,20,-1,25,-1,21	cavern	26535	0	1	0	0	0	-1	0	1	-1
20260921-131819	steady	1	16800	823200	134	MAGMA_CRAB	FEMALE	12	165	22	29,20,-1,34,-1,0	deep	27544	0	1	0	0	0	-1	0	1	-1
20260921-131819	steady	1	16800	823200	135	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	deep	26285	0	1	0	0	0	-1	0	1	-1
20260921-131819	steady	1	16800	823200	136	MAGMA_CRAB	FEMALE	8	161	22	29,20,-1,34,-1,0	deep	25307	0	1	0	0	0	-1	0	1	-1
20260921-131819	steady	1	16800	823200	137	MAGMA_CRAB	MALE	12	165	22	29,20,-1,34,-1,0	deep	24994	0	1	0	0	0	-1	0	1	-1
20260921-131819	steady	1	16800	823200	138	MAGMA_CRAB	MALE	12	164	22	29,20,-1,34,-1,0	deep	21557	0	1	0	0	0	-1	0	1	-1
20260921-131819	steady	1	17982	824382	126	ELK_BIRD	MALE	47	41	26	29,20,-1,25,-1,21	cavern	25725	0	0	0	0	0	-1	0	1	-1
20260921-131819	steady	1	17982	824382	127	ELK_BIRD	FEMALE	46	44	26	29,20,-1,25,-1,21	cavern	23474	0	0	0	0	0	-1	0	1	-1
20260921-131819	steady	1	17982	824382	128	ELK_BIRD	MALE	49	37	26	29,20,-1,25,-1,21	cavern	21615	0	0	0	0	0	-1	0	1	-1
20260921-131819	steady	1	17982	824382	129	ELK_BIRD	MALE	48	41	26	29,20,-1,25,-1,21	cavern	22270	0	0	0	0	0	-1	0	1	-1
20260921-131819	steady	1	17982	824382	130	ELK_BIRD	MALE	45	44	26	29,20,-1,25,-1,21	cavern	27124	0	0	0	0	0	-1	0	1	-1
20260921-131819	steady	1	17982	824382	131	ELK_BIRD	FEMALE	44	44	25	29,20,-1,25,-1,21	cavern	23149	0	0	0	0	0	-1	0	1	-1
20260921-131819	steady	1	17982	824382	132	ELK_BIRD	FEMALE	47	40	26	29,20,-1,25,-1,21	cavern	24970	0	0	0	0	0	-1	0	1	-1
20260921-131819	steady	1	17982	824382	133	ELK_BIRD	FEMALE	34	51	24	29,20,-1,25,-1,21	cavern	25353	0	0	0	0	0	-1	0	1	-1
20260921-131819	steady	1	17982	824382	134	MAGMA_CRAB	FEMALE	8	165	23	29,20,-1,34,-1,0	deep	26362	0	1	0	0	0	-1	0	1	-1
20260921-131819	steady	1	17982	824382	135	MAGMA_CRAB	MALE	13	170	19	29,20,-1,34,-1,0	deep	25103	0	1	0	0	0	-1	0	1	-1
20260921-131819	steady	1	17982	824382	136	MAGMA_CRAB	FEMALE	15	172	19	29,20,-1,34,-1,0	deep	24125	0	1	0	0	0	-1	0	1	-1
20260921-131819	steady	1	17982	824382	137	MAGMA_CRAB	MALE	14	167	22	29,20,-1,34,-1,0	deep	23812	0	1	0	0	0	-1	0	1	-1
20260921-131819	steady	1	17982	824382	138	MAGMA_CRAB	MALE	11	164	22	29,20,-1,34,-1,0	deep	20375	0	1	0	0	0	-1	0	1	-1
20260921-131819	steady	1	17982	824382	139	BIRD_EMU	FEMALE	173	183	104	29,20,-1,-1,-1,56	surface	27111	0	0	0	0	0	-1	0	1	-1
20260921-131819	steady	1	17982	824382	140	BIRD_EMU	FEMALE	178	185	104	29,20,-1,-1,-1,56	surface	19004	0	0	0	0	0	-1	0	1	-1
20260921-131819	steady	1	17982	824382	141	BIRD_EMU	MALE	174	190	104	29,20,-1,-1,-1,56	surface	21815	0	0	0	0	0	-1	0	1	-1
20260921-131819	steady	1	17982	824382	142	BIRD_EMU	MALE	178	190	104	29,20,-1,-1,-1,56	surface	27121	0	0	0	0	0	-1	0	1	-1
20260921-131819	steady	1	17982	824382	143	BIRD_EMU	MALE	177	191	104	29,20,-1,-1,-1,56	surface	27633	0	0	0	0	0	-1	0	1	-1
20260921-131819	steady	1	17982	824382	144	ELK_BIRD	FEMALE	61	16	46	29,20,-1,8,-1,21	cavern	22079	0	1	0	0	0	-1	0	1	-1
20260921-131819	steady	1	17982	824382	145	ELK_BIRD	MALE	66	20	46	29,20,-1,8,-1,21	cavern	27440	0	1	0	0	0	-1	0	1	-1
