run	arm	rep	tick	abs_tick	event	subject	detail
20260921-224702	pressure_on	1	16800	823200	baseline	wild_present	13
20260921-224702	pressure_on	1	16800	823200	present_at_start	126	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=26907 flag_src=1
20260921-224702	pressure_on	1	16800	823200	present_at_start	127	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=24656 flag_src=1
20260921-224702	pressure_on	1	16800	823200	present_at_start	128	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=22797 flag_src=1
20260921-224702	pressure_on	1	16800	823200	present_at_start	129	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=23452 flag_src=1
20260921-224702	pressure_on	1	16800	823200	present_at_start	130	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=28306 flag_src=1
20260921-224702	pressure_on	1	16800	823200	present_at_start	131	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=24331 flag_src=1
20260921-224702	pressure_on	1	16800	823200	present_at_start	132	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=26152 flag_src=1
20260921-224702	pressure_on	1	16800	823200	present_at_start	133	ELK_BIRD ref6=29,20,-1,25,-1,21 countdown=26535 flag_src=1
20260921-224702	pressure_on	1	16800	823200	present_at_start	134	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=27544 flag_src=1
20260921-224702	pressure_on	1	16800	823200	present_at_start	135	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=26285 flag_src=1
20260921-224702	pressure_on	1	16800	823200	present_at_start	136	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=25307 flag_src=1
20260921-224702	pressure_on	1	16800	823200	present_at_start	137	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=24994 flag_src=1
20260921-224702	pressure_on	1	16800	823200	present_at_start	138	MAGMA_CRAB ref6=29,20,-1,34,-1,0 countdown=21557 flag_src=1
20260921-224702	pressure_on	1	16800	823200	manipulation	local sw=reqscript('seasonal-wildlife'); local cfg=sw.loadConfig(); if not cfg.initialized then sw.captureDefault(cfg) end; cfg.layers.land=true; cfg.layers.water=false; cfg.layers.cavern=true; local pool=sw.buildPool(cfg); local n=0; for _,e in ipairs(pool) do if e.inEmbark and sw.defaultAllow(e) then cfg.allow[e.key]=true; n=n+1 end end; local a=sw.assignFromMatrix(cfg,pool); for _,e in ipairs(pool) do if e.inEmbark and e.layer=='cavern' then cfg.assign[e.key]={0,1,2,3} end end; cfg.groups.enabled=true; cfg.groups.cavern=true; cfg.groups.cavern_max=2; cfg.groups.coupling=false; cfg.ecology.enabled=false; cfg.irruption.enabled=true; cfg.irruption.threshold=1.0; cfg.irruption.duration_days=20; cfg.irruption.cooldown_days=1; sw.saveConfig(cfg); local act=sw.applyLive(cfg, df.global.cur_season); sw.saveConfig(cfg); sw.enableSched(); print(('t9b roster: allowed %d assigned %d applied %d; cavern layer + gate on, irruptions %s, NO pin'):format(n,a,act,tostring(cfg.irruption.enabled)))	t9b roster: allowed 59 assigned 59 applied 175; cavern layer + gate on, irruptions true, NO pin
20260921-224702	pressure_on	1	16800	823200	manipulation	local sw=reqscript('seasonal-wildlife'); local b; for _,x in ipairs(sw.CAVE.get().bands) do if x.depth==0 then b=x end end; if not b then print('t9b: NO cavern-1 band on this map') else local tiles=sw.placementTiles(false,3,nil,{zlo=b.zlo,zhi=b.zhi,subterranean=true}); local n,moved=0,{}; for _,u in ipairs(df.global.world.units.active) do if n<3 and dfhack.units.isCitizen(u) and not dfhack.units.isDead(u) and tiles[n+1] then local p=tiles[n+1]; dfhack.units.teleport(u,p); n=n+1; moved[#moved+1]=('#%d->%d,%d,%d'):format(u.id,p.x,p.y,p.z) end end; print(('t9b: cavern 1 band z%d-%d, %d floor tiles, %d citizen(s) teleported: %s'):format(b.zlo,b.zhi,#tiles,n,table.concat(moved,' '))) end	t9b: cavern 1 band z36-63, 206 floor tiles, 3 citizen(s) teleported: #108->57,51,61 #109->79,63,61 #110->76,64,61
